Angle DP_number Thrust_angle_deg_thr_1_:_thr1 Rudder_angle_deg_thr1_:_thr1 Nominal_thrust_utilisation_%_thr1_:_thr1 Effective_thrust_kN_thr1_:_thr1 Tx_rudder_kN_thr1_:_thr1 Ty_rudder_kN_thr1_:_thr1 Thrust_loss_factor_thr1_:_thr1 Utilized_power_kW_thr1_:_thr1 Thrust_angle_deg_thr_2_:_thr2 Rudder_angle_deg_thr2_:_thr2 Nominal_thrust_utilisation_%_thr2_:_thr2 Effective_thrust_kN_thr2_:_thr2 Tx_rudder_kN_thr2_:_thr2 Ty_rudder_kN_thr2_:_thr2 Thrust_loss_factor_thr2_:_thr2 Utilized_power_kW_thr2_:_thr2 Thrust_angle_deg_thr_3_:_thr3 Rudder_angle_deg_thr3_:_thr3 Nominal_thrust_utilisation_%_thr3_:_thr3 Effective_thrust_kN_thr3_:_thr3 Tx_rudder_kN_thr3_:_thr3 Ty_rudder_kN_thr3_:_thr3 Thrust_loss_factor_thr3_:_thr3 Utilized_power_kW_thr3_:_thr3 Thrust_angle_deg_thr_4_:_thr4 Rudder_angle_deg_thr4_:_thr4 Nominal_thrust_utilisation_%_thr4_:_thr4 Effective_thrust_kN_thr4_:_thr4 Tx_rudder_kN_thr4_:_thr4 Ty_rudder_kN_thr4_:_thr4 Thrust_loss_factor_thr4_:_thr4 Utilized_power_kW_thr4_:_thr4 Thrust_angle_deg_thr_5_:_thr5 Rudder_angle_deg_thr5_:_thr5 Nominal_thrust_utilisation_%_thr5_:_thr5 Effective_thrust_kN_thr5_:_thr5 Tx_rudder_kN_thr5_:_thr5 Ty_rudder_kN_thr5_:_thr5 Thrust_loss_factor_thr5_:_thr5 Utilized_power_kW_thr5_:_thr5 Fx_current_kN Fy_current_kN Mz_currentk_N Fx_wave_kN Fy_wave_kN Mz_wave_kN Fx_wind_kN Fy_wind_kN Mz_wind_kN solution_Tx_kN_thr_:_thr1 solution_Ty_kN_thr_:_thr1 solution_Tx_kN_thr_:_thr2 solution_Ty_kN_thr_:_thr2 solution_Tx_kN_thr_:_thr3 solution_Ty_kN_thr_:_thr3 solution_Tx_kN_thr_:_thr4 solution_Ty_kN_thr_:_thr4 solution_Tx_kN_thr_:_thr5 solution_Ty_kN_thr_:_thr5
270 5 66 N/A 36.58 63.46 N/A N/A 0.89 293 98 N/A 43.83 76.03 N/A N/A 0.89 384 98 N/A 60.11 79.31 N/A N/A 0.9 410 90 N/A 46.15 47.91 N/A N/A 0.9 282 90 N/A 46.52 48.29 N/A N/A 0.9 286 0.0 -76.3 -360.1 -3.4 -93.8 192.1 0.0 -76.3 -458.6 25.8 58.0 -11.1 75.2 -10.4 78.6 0.0 47.9 0.0 48.3
270 6 66 N/A 53.85 92.05 N/A N/A 0.87 524 98 N/A 64.15 109.65 N/A N/A 0.87 681 97 N/A 86.37 113.96 N/A N/A 0.9 706 90 N/A 65.95 68.16 N/A N/A 0.89 482 90 N/A 66.39 68.61 N/A N/A 0.89 487 0.0 -76.3 -360.1 -5.8 -150.8 308.6 0.0 -126.8 -762.8 37.4 84.1 -15.4 108.6 -14.8 113.0 0.0 68.2 0.0 68.6
280 1 66 N/A 1.24 2.18 N/A N/A 0.9 2 98 N/A 1.52 2.66 N/A N/A 0.9 2 96 N/A 2.78 3.67 N/A N/A 0.9 4 90 N/A 2.16 2.25 N/A N/A 0.9 3 90 N/A 2.2 2.29 N/A N/A 0.9 3 -0.0 -8.4 -71.5 -0.0 -0.4 0.6 -0.1 -1.5 -13.1 0.9 2.0 -0.3 2.6 -0.4 3.6 0.0 2.3 0.0 2.3
280 2 66 N/A 6.04 10.6 N/A N/A 0.9 20 97 N/A 7.29 12.78 N/A N/A 0.9 26 96 N/A 12.71 16.77 N/A N/A 0.9 40 90 N/A 9.89 10.29 N/A N/A 0.9 28 90 N/A 10.05 10.46 N/A N/A 0.9 29 -0.1 -33.4 -286.1 -0.4 -6.8 8.9 -0.3 -7.6 -67.5 4.3 9.7 -1.6 12.7 -1.7 16.7 0.0 10.3 0.0 10.5
280 3 66 N/A 15.33 26.85 N/A N/A 0.9 80 97 N/A 18.34 32.12 N/A N/A 0.9 104 96 N/A 31.08 41.01 N/A N/A 0.9 152 90 N/A 24.16 25.14 N/A N/A 0.9 107 90 N/A 24.54 25.53 N/A N/A 0.9 109 -0.3 -75.2 -643.8 -1.4 -24.0 31.3 -0.9 -19.1 -170.2 10.9 24.5 -3.7 31.9 -4.0 40.8 0.0 25.1 0.0 25.5
280 4 66 N/A 22.15 38.69 N/A N/A 0.89 138 95 N/A 26.04 45.49 N/A N/A 0.89 176 95 N/A 42.39 55.93 N/A N/A 0.9 243 90 N/A 32.94 34.25 N/A N/A 0.9 170 90 N/A 33.41 34.74 N/A N/A 0.9 174 -0.3 -75.2 -643.8 -3.4 -48.2 62.7 -1.8 -40.9 -364.3 15.7 35.3 -4.2 45.3 -4.6 55.7 0.0 34.3 0.0 34.7
280 5 66 N/A 34.1 59.18 N/A N/A 0.89 264 94 N/A 39.49 68.53 N/A N/A 0.89 329 94 N/A 61.6 81.28 N/A N/A 0.9 425 90 N/A 47.79 49.62 N/A N/A 0.9 297 90 N/A 48.39 50.24 N/A N/A 0.9 303 -0.3 -75.2 -643.8 -7.1 -92.4 120.3 -3.4 -75.1 -668.3 24.1 54.1 -4.9 68.4 -5.6 81.1 0.0 49.6 0.0 50.2
280 6 66 N/A 50.61 86.6 N/A N/A 0.88 477 93 N/A 58.01 99.27 N/A N/A 0.88 585 93 N/A 88.11 116.26 N/A N/A 0.9 728 90 N/A 68.02 70.33 N/A N/A 0.89 505 90 N/A 68.78 71.11 N/A N/A 0.89 513 -0.3 -75.2 -643.8 -12.0 -148.5 193.2 -5.6 -124.9 -1111.6 35.2 79.1 -5.9 99.1 -6.9 116.1 0.0 70.3 0.0 71.1
290 1 66 N/A 1.04 1.83 N/A N/A 0.9 1 95 N/A 1.26 2.21 N/A N/A 0.9 2 94 N/A 2.82 3.72 N/A N/A 0.9 4 90 N/A 2.21 2.3 N/A N/A 0.9 3 90 N/A 2.26 2.35 N/A N/A 0.9 3 -0.1 -8.0 -98.9 -0.0 -0.4 0.2 -0.1 -1.4 -16.6 0.7 1.7 -0.2 2.2 -0.3 3.7 0.0 2.3 0.0 2.4
290 2 66 N/A 5.17 9.06 N/A N/A 0.9 16 94 N/A 6.15 10.78 N/A N/A 0.9 20 94 N/A 12.83 16.92 N/A N/A 0.9 40 90 N/A 10.05 10.46 N/A N/A 0.9 29 90 N/A 10.26 10.68 N/A N/A 0.9 30 -0.3 -31.9 -395.7 -0.5 -6.5 3.6 -0.7 -7.2 -85.3 3.7 8.3 -0.7 10.8 -1.1 16.9 0.0 10.5 0.0 10.7
290 3 66 N/A 13.26 23.22 N/A N/A 0.9 64 93 N/A 15.6 27.32 N/A N/A 0.9 82 93 N/A 31.28 41.27 N/A N/A 0.9 154 90 N/A 24.48 25.47 N/A N/A 0.9 109 90 N/A 24.98 25.99 N/A N/A 0.9 112 -0.6 -71.7 -890.3 -2.0 -22.9 12.7 -1.7 -18.3 -215.1 9.4 21.2 -1.6 27.3 -2.5 41.2 0.0 25.5 0.0 26.0
290 4 66 N/A 19.58 34.21 N/A N/A 0.89 115 91 N/A 22.44 39.2 N/A N/A 0.89 141 92 N/A 42.39 55.94 N/A N/A 0.9 243 90 N/A 33.17 34.49 N/A N/A 0.9 172 90 N/A 33.79 35.14 N/A N/A 0.9 177 -0.6 -71.7 -890.3 -4.7 -46.0 25.6 -3.6 -39.1 -460.3 13.9 31.3 -0.7 39.2 -2.0 55.9 0.0 34.5 0.0 35.1
290 5 66 N/A 30.69 53.28 N/A N/A 0.89 225 89 N/A 34.43 59.77 N/A N/A 0.89 268 91 N/A 61.28 80.86 N/A N/A 0.9 422 90 N/A 47.83 49.66 N/A N/A 0.9 298 90 N/A 48.63 50.5 N/A N/A 0.9 305 -0.6 -71.7 -890.3 -10.0 -88.2 49.0 -6.6 -71.7 -844.4 21.7 48.7 0.9 59.8 -1.0 80.9 0.0 49.7 0.0 50.5
290 6 66 N/A 45.97 78.75 N/A N/A 0.88 413 88 N/A 50.89 87.18 N/A N/A 0.88 481 90 N/A 87.38 115.29 N/A N/A 0.9 719 90 N/A 67.84 70.16 N/A N/A 0.89 503 90 N/A 68.88 71.24 N/A N/A 0.89 514 -0.6 -71.7 -890.3 -16.9 -141.7 78.8 -11.0 -119.2 -1404.6 32.0 71.9 3.2 87.1 0.5 115.3 0.0 70.2 0.0 71.2
300 1 66 N/A 0.83 1.45 N/A N/A 0.9 1 91 N/A 0.99 1.74 N/A N/A 0.9 1 92 N/A 2.75 3.63 N/A N/A 0.9 4 90 N/A 2.17 2.26 N/A N/A 0.9 3 90 N/A 2.23 2.32 N/A N/A 0.9 3 -0.1 -7.3 -119.4 -0.0 -0.4 -0.1 -0.2 -1.3 -19.0 0.6 1.3 -0.0 1.7 -0.2 3.6 0.0 2.3 0.0 2.3
300 2 66 N/A 4.21 7.39 N/A N/A 0.9 11 90 N/A 4.94 8.66 N/A N/A 0.9 15 92 N/A 12.48 16.46 N/A N/A 0.9 39 90 N/A 9.83 10.22 N/A N/A 0.9 28 90 N/A 10.08 10.49 N/A N/A 0.9 29 -0.4 -29.4 -477.7 -0.6 -6.0 -1.1 -1.0 -6.7 -97.8 3.0 6.8 0.0 8.7 -0.5 16.5 0.0 10.2 0.0 10.5
300 3 66 N/A 10.97 19.21 N/A N/A 0.9 48 89 N/A 12.68 22.21 N/A N/A 0.9 60 91 N/A 30.35 40.04 N/A N/A 0.9 147 90 N/A 23.88 24.84 N/A N/A 0.9 105 90 N/A 24.47 25.45 N/A N/A 0.9 109 -0.9 -66.1 -1074.8 -2.4 -21.1 -4.0 -2.5 -16.8 -246.7 7.8 17.5 0.4 22.2 -0.9 40.0 0.0 24.8 0.0 25.5
300 4 66 N/A 16.64 29.07 N/A N/A 0.89 90 85 N/A 18.59 32.47 N/A N/A 0.89 106 89 N/A 40.95 54.03 N/A N/A 0.9 231 90 N/A 32.16 33.45 N/A N/A 0.9 164 90 N/A 32.9 34.21 N/A N/A 0.9 170 -0.9 -66.1 -1074.8 -5.8 -42.4 -8.0 -5.3 -36.0 -528.1 11.8 26.6 2.6 32.4 0.6 54.0 0.0 33.4 0.0 34.2
300 5 66 N/A 26.62 46.24 N/A N/A 0.89 182 83 N/A 29.02 50.39 N/A N/A 0.89 207 88 N/A 58.96 77.79 N/A N/A 0.9 398 90 N/A 46.13 47.91 N/A N/A 0.9 282 90 N/A 47.09 48.9 N/A N/A 0.9 291 -0.9 -66.1 -1074.8 -12.1 -81.3 -15.4 -9.7 -66.0 -968.8 18.8 42.2 6.3 50.0 3.3 77.7 0.0 47.9 0.0 48.9
300 6 66 N/A 40.3 69.1 N/A N/A 0.88 339 81 N/A 43.29 74.24 N/A N/A 0.88 377 86 N/A 83.88 110.68 N/A N/A 0.9 676 90 N/A 65.22 67.47 N/A N/A 0.89 474 90 N/A 66.47 68.77 N/A N/A 0.89 488 -0.9 -66.1 -1074.8 -20.6 -130.6 -24.7 -16.1 -109.8 -1611.4 28.1 63.1 11.5 73.3 7.4 110.4 0.0 67.5 0.0 68.8
300 7 114 N/A 79.84 123.54 N/A N/A 0.79 945 38 N/A 99.0 166.51 N/A N/A 0.86 1305 93 N/A 99.78 131.66 N/A N/A 0.9 877 90 N/A 100.0 102.68 N/A N/A 0.89 900 90 N/A 100.0 102.68 N/A N/A 0.89 900 -0.9 -66.1 -1074.8 -33.2 -206.9 -39.2 -24.7 -168.7 -2474.3 -50.3 112.9 131.3 102.4 -7.5 131.4 0.0 102.7 0.0 102.7
310 1 66 N/A 0.62 1.08 N/A N/A 0.9 1 84 N/A 0.73 1.29 N/A N/A 0.9 1 91 N/A 2.57 3.39 N/A N/A 0.9 4 90 N/A 2.04 2.12 N/A N/A 0.9 3 90 N/A 2.1 2.19 N/A N/A 0.9 3 -0.1 -6.5 -130.6 -0.0 -0.3 -0.3 -0.2 -1.1 -20.2 0.4 1.0 0.1 1.3 -0.0 3.4 0.0 2.1 0.0 2.2
310 2 66 N/A 3.25 5.71 N/A N/A 0.9 8 83 N/A 3.76 6.59 N/A N/A 0.9 10 90 N/A 11.63 15.34 N/A N/A 0.9 35 90 N/A 9.19 9.56 N/A N/A 0.9 25 90 N/A 9.46 9.85 N/A N/A 0.9 26 -0.5 -26.0 -522.5 -0.7 -5.3 -5.0 -1.3 -5.9 -103.5 2.3 5.2 0.8 6.5 0.0 15.3 0.0 9.6 0.0 9.8
310 3 66 N/A 8.62 15.11 N/A N/A 0.9 34 82 N/A 9.79 17.16 N/A N/A 0.9 41 89 N/A 28.22 37.24 N/A N/A 0.9 132 90 N/A 22.28 23.18 N/A N/A 0.9 95 90 N/A 22.92 23.84 N/A N/A 0.9 99 -1.2 -58.5 -1175.7 -2.7 -18.7 -17.5 -3.2 -14.9 -261.2 6.1 13.8 2.3 17.0 0.5 37.2 0.0 23.2 0.0 23.8
310 4 66 N/A 13.53 23.65 N/A N/A 0.89 66 78 N/A 14.79 25.85 N/A N/A 0.89 75 87 N/A 37.95 50.08 N/A N/A 0.9 206 90 N/A 29.86 31.05 N/A N/A 0.9 147 90 N/A 30.65 31.87 N/A N/A 0.9 153 -1.2 -58.5 -1175.7 -6.5 -37.5 -35.0 -6.8 -31.8 -559.0 9.6 21.6 5.5 25.3 3.0 50.0 0.0 31.0 0.0 31.9
310 5 66 N/A 22.19 38.55 N/A N/A 0.89 138 74 N/A 23.68 41.15 N/A N/A 0.89 153 84 N/A 54.52 71.94 N/A N/A 0.9 354 90 N/A 42.61 44.25 N/A N/A 0.9 250 90 N/A 43.64 45.33 N/A N/A 0.9 260 -1.2 -58.5 -1175.7 -13.7 -71.9 -67.2 -12.4 -58.4 -1025.5 15.7 35.2 11.1 39.6 7.4 71.6 0.0 44.3 0.0 45.3
310 6 66 N/A 34.0 58.36 N/A N/A 0.88 263 72 N/A 35.84 61.51 N/A N/A 0.88 284 82 N/A 77.51 102.27 N/A N/A 0.9 601 90 N/A 60.05 62.15 N/A N/A 0.9 419 90 N/A 61.42 63.57 N/A N/A 0.9 433 -1.2 -58.5 -1175.7 -23.3 -115.5 -108.0 -20.6 -97.2 -1705.7 23.7 53.3 18.9 58.5 13.7 101.3 0.0 62.2 0.0 63.6
310 7 66 N/A 52.2 87.97 N/A N/A 0.86 500 71 N/A 54.86 92.45 N/A N/A 0.86 538 80 N/A 99.47 131.25 N/A N/A 0.9 873 90 N/A 92.03 94.57 N/A N/A 0.89 795 90 N/A 94.12 96.73 N/A N/A 0.89 822 -1.2 -58.5 -1175.7 -37.5 -183.0 -171.1 -31.7 -149.2 -2619.1 35.8 80.4 30.6 87.2 21.7 129.4 0.0 94.6 0.0 96.7
320 1 66 N/A 0.42 0.75 N/A N/A 0.9 0 74 N/A 0.51 0.89 N/A N/A 0.9 0 89 N/A 2.28 3.0 N/A N/A 0.9 3 90 N/A 1.81 1.88 N/A N/A 0.9 2 90 N/A 1.87 1.95 N/A N/A 0.9 2 -0.2 -5.5 -130.6 -0.0 -0.3 -0.5 -0.3 -1.0 -19.7 0.3 0.7 0.2 0.9 0.1 3.0 0.0 1.9 0.0 1.9
320 2 66 N/A 2.35 4.12 N/A N/A 0.9 5 73 N/A 2.7 4.74 N/A N/A 0.9 6 88 N/A 10.26 13.54 N/A N/A 0.9 29 90 N/A 8.13 8.46 N/A N/A 0.9 21 90 N/A 8.4 8.74 N/A N/A 0.9 22 -0.6 -21.8 -522.4 -0.7 -4.5 -7.5 -1.5 -4.9 -101.2 1.7 3.8 1.4 4.5 0.6 13.5 0.0 8.5 0.0 8.7
320 3 66 N/A 6.38 11.18 N/A N/A 0.9 21 72 N/A 7.19 12.6 N/A N/A 0.9 26 87 N/A 24.87 32.81 N/A N/A 0.9 109 90 N/A 19.67 20.46 N/A N/A 0.9 78 90 N/A 20.3 21.11 N/A N/A 0.9 82 -1.5 -49.1 -1175.3 -3.0 -15.7 -26.4 -3.8 -12.5 -255.2 4.5 10.2 3.8 12.0 1.9 32.8 0.0 20.5 0.0 21.1
320 4 66 N/A 10.46 18.28 N/A N/A 0.89 45 66 N/A 11.41 19.95 N/A N/A 0.89 51 83 N/A 33.41 44.08 N/A N/A 0.9 170 90 N/A 26.22 27.27 N/A N/A 0.9 121 90 N/A 27.01 28.09 N/A N/A 0.9 126 -1.5 -49.1 -1175.3 -7.1 -31.5 -52.9 -8.1 -26.7 -546.1 7.4 16.7 8.1 18.2 5.2 43.8 0.0 27.3 0.0 28.1
320 5 66 N/A 17.66 30.7 N/A N/A 0.89 98 62 N/A 18.95 32.94 N/A N/A 0.89 109 80 N/A 48.0 63.33 N/A N/A 0.9 293 90 N/A 37.25 38.69 N/A N/A 0.9 205 90 N/A 38.28 39.76 N/A N/A 0.9 213 -1.5 -49.1 -1175.3 -14.9 -60.3 -101.4 -14.8 -49.0 -1001.9 12.5 28.0 15.4 29.1 11.0 62.4 0.0 38.7 0.0 39.8
320 6 66 N/A 27.46 47.18 N/A N/A 0.88 191 60 N/A 29.28 50.31 N/A N/A 0.88 210 78 N/A 68.34 90.18 N/A N/A 0.9 497 90 N/A 52.35 54.19 N/A N/A 0.9 341 90 N/A 53.72 55.62 N/A N/A 0.9 354 -1.5 -49.1 -1175.3 -25.2 -96.9 -162.9 -24.6 -81.5 -1666.5 19.2 43.1 25.4 43.4 19.5 88.0 0.0 54.2 0.0 55.6
320 7 65 N/A 42.34 71.49 N/A N/A 0.86 365 59 N/A 44.8 75.64 N/A N/A 0.86 397 76 N/A 98.1 129.44 N/A N/A 0.9 855 90 N/A 74.05 76.16 N/A N/A 0.89 573 90 N/A 75.87 78.04 N/A N/A 0.89 595 -1.5 -49.1 -1175.3 -40.7 -153.6 -258.1 -37.8 -125.2 -2558.9 29.7 65.0 38.7 65.0 31.5 125.6 0.0 76.2 0.0 78.0
330 1 66 N/A 0.29 0.51 N/A N/A 0.9 0 58 N/A 0.36 0.63 N/A N/A 0.9 0 86 N/A 1.83 2.42 N/A N/A 0.9 2 90 N/A 1.46 1.52 N/A N/A 0.9 2 90 N/A 1.51 1.57 N/A N/A 0.9 2 -0.2 -4.2 -111.8 -0.0 -0.2 -0.5 -0.3 -0.7 -17.5 0.2 0.5 0.3 0.5 0.2 2.4 0.0 1.5 0.0 1.6
330 2 66 N/A 1.67 2.94 N/A N/A 0.9 3 59 N/A 1.97 3.46 N/A N/A 0.9 4 85 N/A 8.27 10.91 N/A N/A 0.9 21 90 N/A 6.54 6.81 N/A N/A 0.9 15 90 N/A 6.78 7.05 N/A N/A 0.9 16 -0.7 -17.0 -447.1 -0.8 -3.5 -8.4 -1.7 -3.8 -89.8 1.2 2.7 1.8 3.0 1.0 10.9 0.0 6.8 0.0 7.1
330 3 66 N/A 4.63 8.11 N/A N/A 0.9 13 58 N/A 5.35 9.37 N/A N/A 0.9 16 83 N/A 20.05 26.46 N/A N/A 0.9 79 90 N/A 15.81 16.45 N/A N/A 0.9 57 90 N/A 16.36 17.02 N/A N/A 0.9 60 -1.6 -38.2 -1006.0 -3.1 -12.2 -29.6 -4.3 -9.7 -226.5 3.3 7.4 5.0 7.9 3.0 26.3 0.0 16.4 0.0 17.0
330 4 63 N/A 7.88 13.78 N/A N/A 0.89 29 52 N/A 8.99 15.71 N/A N/A 0.89 36 79 N/A 27.1 35.76 N/A N/A 0.9 124 90 N/A 21.07 21.92 N/A N/A 0.9 87 90 N/A 21.76 22.63 N/A N/A 0.9 91 -1.6 -38.2 -1006.0 -7.5 -24.5 -59.4 -9.1 -20.8 -484.8 6.2 12.3 9.8 12.3 6.8 35.1 0.0 21.9 0.0 22.6
330 5 58 N/A 13.77 23.95 N/A N/A 0.89 68 50 N/A 15.34 26.68 N/A N/A 0.89 80 76 N/A 39.16 51.66 N/A N/A 0.9 216 90 N/A 29.94 31.11 N/A N/A 0.9 147 90 N/A 30.85 32.04 N/A N/A 0.9 154 -1.6 -38.2 -1006.0 -15.7 -46.9 -113.8 -16.7 -38.1 -889.3 12.5 20.4 17.2 20.4 12.9 50.0 0.0 31.1 0.0 32.0
330 6 56 N/A 21.87 37.61 N/A N/A 0.88 136 49 N/A 24.04 41.34 N/A N/A 0.88 156 73 N/A 55.99 73.88 N/A N/A 0.9 369 90 N/A 42.11 43.61 N/A N/A 0.9 246 90 N/A 43.31 44.85 N/A N/A 0.9 257 -1.6 -38.2 -1006.0 -26.6 -75.4 -182.9 -27.8 -63.4 -1479.3 21.2 31.0 27.3 31.0 21.5 70.7 0.0 43.6 0.0 44.9
330 7 54 N/A 34.06 57.62 N/A N/A 0.87 263 49 N/A 36.96 62.52 N/A N/A 0.87 298 71 N/A 80.62 106.38 N/A N/A 0.9 637 90 N/A 59.55 61.3 N/A N/A 0.89 414 90 N/A 61.15 62.95 N/A N/A 0.89 430 -1.6 -38.2 -1006.0 -42.9 -119.5 -289.8 -42.7 -97.4 -2271.4 33.5 46.9 41.4 46.9 34.3 100.7 0.0 61.3 0.0 62.9
330 8 52 N/A 50.04 82.5 N/A N/A 0.84 469 47 N/A 54.49 89.85 N/A N/A 0.84 533 70 N/A 99.0 130.63 N/A N/A 0.9 867 90 N/A 87.61 89.11 N/A N/A 0.88 738 90 N/A 89.99 91.53 N/A N/A 0.88 768 -1.6 -38.2 -1006.0 -61.3 -166.2 -403.2 -62.6 -142.7 -3328.5 50.6 65.2 61.8 65.2 44.6 122.8 0.0 89.1 0.0 91.5
340 1 64 N/A 0.21 0.37 N/A N/A 0.9 0 42 N/A 0.28 0.5 N/A N/A 0.9 0 82 N/A 1.27 1.68 N/A N/A 0.9 1 90 N/A 1.0 1.04 N/A N/A 0.9 1 90 N/A 1.04 1.08 N/A N/A 0.9 1 -0.2 -2.9 -76.5 -0.1 -0.1 -0.5 -0.4 -0.5 -13.4 0.2 0.3 0.4 0.3 0.2 1.7 0.0 1.0 0.0 1.1
340 2 114 N/A 0.92 1.48 N/A N/A 0.83 1 42 N/A 2.16 3.79 N/A N/A 0.9 4 74 N/A 5.85 7.72 N/A N/A 0.9 12 90 N/A 4.47 4.65 N/A N/A 0.9 8 90 N/A 4.61 4.8 N/A N/A 0.9 9 -0.8 -11.6 -305.8 -0.8 -2.4 -7.5 -1.8 -2.6 -69.0 -0.6 1.4 2.8 2.5 2.1 7.4 0.0 4.6 0.0 4.8
340 3 58 N/A 3.43 6.01 N/A N/A 0.9 8 44 N/A 4.16 7.29 N/A N/A 0.9 11 79 N/A 14.01 18.48 N/A N/A 0.9 46 90 N/A 10.91 11.35 N/A N/A 0.9 32 90 N/A 11.3 11.75 N/A N/A 0.9 34 -1.8 -26.1 -688.1 -3.3 -8.3 -26.5 -4.6 -6.6 -174.1 3.2 5.1 5.2 5.1 3.6 18.1 0.0 11.4 0.0 11.8
340 4 48 N/A 6.16 10.78 N/A N/A 0.89 20 39 N/A 7.22 12.63 N/A N/A 0.89 26 73 N/A 19.28 25.43 N/A N/A 0.9 74 90 N/A 14.64 15.23 N/A N/A 0.9 50 90 N/A 15.13 15.74 N/A N/A 0.9 53 -1.8 -26.1 -688.1 -7.7 -16.7 -53.1 -9.9 -14.2 -372.6 7.2 8.0 9.8 8.0 7.3 24.4 0.0 15.2 0.0 15.7
340 5 43 N/A 11.1 19.3 N/A N/A 0.89 49 37 N/A 12.58 21.89 N/A N/A 0.89 59 69 N/A 28.4 37.47 N/A N/A 0.9 133 90 N/A 20.9 21.72 N/A N/A 0.9 86 90 N/A 21.56 22.4 N/A N/A 0.9 90 -1.8 -26.1 -688.1 -16.3 -32.1 -101.8 -18.1 -26.1 -683.6 14.1 13.2 17.5 13.2 13.7 34.9 0.0 21.7 0.0 22.4
340 6 40 N/A 17.93 30.86 N/A N/A 0.88 101 35 N/A 19.99 34.41 N/A N/A 0.88 118 65 N/A 41.27 54.45 N/A N/A 0.9 233 90 N/A 29.5 30.56 N/A N/A 0.9 144 90 N/A 30.38 31.47 N/A N/A 0.9 151 -1.8 -26.1 -688.1 -27.6 -51.6 -163.5 -30.2 -43.4 -1137.1 23.6 19.9 28.0 19.9 22.8 49.4 0.0 30.6 0.0 31.5
340 7 39 N/A 28.05 47.54 N/A N/A 0.87 197 35 N/A 30.82 52.24 N/A N/A 0.87 227 63 N/A 60.12 79.33 N/A N/A 0.9 410 90 N/A 41.81 43.07 N/A N/A 0.89 243 90 N/A 43.0 44.3 N/A N/A 0.89 254 -1.8 -26.1 -688.1 -44.5 -81.7 -259.1 -46.3 -66.6 -1745.9 36.8 30.1 42.7 30.1 36.3 70.5 0.0 43.1 0.0 44.3
340 8 38 N/A 40.44 66.91 N/A N/A 0.85 341 35 N/A 44.08 72.93 N/A N/A 0.85 388 61 N/A 84.04 110.88 N/A N/A 0.9 678 90 N/A 56.74 57.8 N/A N/A 0.88 385 90 N/A 58.3 59.4 N/A N/A 0.88 401 -1.8 -26.1 -688.1 -63.7 -113.7 -360.5 -67.9 -97.6 -2558.4 52.6 41.3 60.1 41.3 54.0 96.9 0.0 57.8 0.0 59.4
340 9 36 N/A 64.41 101.45 N/A N/A 0.81 685 33 N/A 70.11 110.41 N/A N/A 0.81 778 61 N/A 99.57 131.38 N/A N/A 0.9 874 90 N/A 88.37 87.49 N/A N/A 0.86 748 90 N/A 90.82 89.92 N/A N/A 0.86 779 -1.8 -26.1 -688.1 -94.8 -167.7 -531.8 -94.3 -135.6 -3554.8 82.0 59.8 92.8 59.8 63.8 114.8 0.0 87.5 0.0 89.9
350 1 36 N/A 0.16 0.28 N/A N/A 0.9 0 26 N/A 0.21 0.37 N/A N/A 0.9 0 74 N/A 0.67 0.88 N/A N/A 0.9 0 90 N/A 0.51 0.53 N/A N/A 0.9 0 90 N/A 0.53 0.55 N/A N/A 0.9 0 -0.2 -1.5 -38.8 -0.1 -0.1 -0.3 -0.4 -0.3 -7.6 0.2 0.2 0.3 0.2 0.2 0.8 0.0 0.5 0.0 0.6
350 2 34 N/A 0.93 1.63 N/A N/A 0.9 1 27 N/A 1.15 2.01 N/A N/A 0.9 2 71 N/A 3.07 4.06 N/A N/A 0.9 5 90 N/A 2.31 2.4 N/A N/A 0.9 3 90 N/A 2.39 2.49 N/A N/A 0.9 3 -0.8 -5.9 -155.3 -0.8 -1.2 -4.7 -1.9 -1.3 -38.9 1.3 0.9 1.8 0.9 1.3 3.8 0.0 2.4 0.0 2.5
350 3 33 N/A 2.63 4.6 N/A N/A 0.9 6 27 N/A 3.15 5.51 N/A N/A 0.9 7 68 N/A 7.59 10.02 N/A N/A 0.9 18 90 N/A 5.59 5.82 N/A N/A 0.9 12 90 N/A 5.79 6.03 N/A N/A 0.9 13 -1.9 -13.3 -349.4 -3.3 -4.2 -16.6 -4.8 -3.4 -98.1 3.9 2.5 4.9 2.5 3.8 9.3 0.0 5.8 0.0 6.0
350 4 25 N/A 5.16 9.01 N/A N/A 0.89 16 22 N/A 5.86 10.25 N/A N/A 0.89 19 59 N/A 11.11 14.66 N/A N/A 0.9 33 90 N/A 7.55 7.85 N/A N/A 0.9 19 90 N/A 7.81 8.12 N/A N/A 0.9 20 -1.9 -13.3 -349.4 -7.9 -8.5 -33.3 -10.4 -7.2 -210.0 8.2 3.8 9.5 3.8 7.6 12.6 0.0 7.9 0.0 8.1
350 5 22 N/A 9.6 16.71 N/A N/A 0.89 39 20 N/A 10.58 18.41 N/A N/A 0.89 46 52 N/A 17.4 22.96 N/A N/A 0.9 64 90 N/A 10.83 11.25 N/A N/A 0.9 32 90 N/A 11.18 11.61 N/A N/A 0.9 34 -1.9 -13.3 -349.4 -16.7 -16.3 -63.8 -19.0 -13.2 -385.3 15.5 6.3 17.3 6.3 14.2 18.0 0.0 11.2 0.0 11.6
